ticker,permno,first_year,last_year,rows
75857,75857,1993,2007,3714
75858,75858,1993,2010,4470
75859,75859,1993,1999,1570
75860,75860,1993,2020,7050
75861,75861,1993,2008,3950
75862,75862,1993,1996,697
75864,75864,1993,2000,991
75865,75865,1993,1995,714
75866,75866,1993,2006,3414
75869,75869,1993,1995,637
75870,75870,1993,1998,916
75872,75872,1993,1993,23
75873,75873,1993,2000,1816
75875,75875,1993,1998,1367
75876,75876,1993,1994,352
75877,75877,1993,1995,148
75878,75878,1993,1998,1510
75880,75880,1993,1999,1533
75881,75881,1993,2007,3626
75883,75883,1993,1998,1212
75884,75884,1993,2016,5859
75885,75885,1993,2020,7050
75886,75886,1993,1998,1496
75887,75887,1993,2017,6277
75888,75888,1993,2006,3437
75890,75890,1993,1997,390
75891,75891,1993,1993,25
75892,75892,1993,2006,3285
75893,75893,1993,1997,1063
75894,75894,1993,1997,1206
75895,75895,1993,2002,1164
75897,75897,1993,2011,2985
75899,75899,1993,2000,1803
75900,75900,1993,2007,3527
75901,75901,1993,2000,1808
75902,75902,1993,2009,4169
75904,75904,1993,1997,1234
75905,75905,1993,2020,6776
75906,75906,1993,2020,6639
75907,75907,1993,1994,334
75908,75908,1993,1995,352
75911,75911,1993,1996,579
75912,75912,1993,2020,7050
75913,75913,1993,1998,1266
75914,75914,1993,1997,1104
75915,75915,1993,1993,139
75918,75918,1993,1995,478
75920,75920,1993,1996,635
75923,75923,1993,1997,825
75925,75925,1993,2007,3681
75926,75926,1993,2000,1404
75928,75928,1993,2002,1917
75929,75929,1993,1999,1761
75930,75930,1993,2012,4720
75931,75931,1993,1993,180
75933,75933,1993,1994,482
75934,75934,1993,1995,586
75936,75936,1993,2002,2354
75937,75937,1993,2017,6157
75938,75938,1993,2020,7051
75939,75939,1993,1998,1218
75940,75940,1993,1998,1262
75941,75941,1993,2014,5296
75942,75942,1993,1997,1114
75943,75943,1993,1994,364
75945,75945,1993,2001,2133
75946,75946,1993,2000,1769
75950,75950,1993,2000,1808
75951,75951,1993,2001,1781
75954,75954,1993,1996,861
75957,75957,1993,2001,1897
75961,75961,1993,1994,347
75962,75962,1993,2009,3706
75964,75964,1993,1995,517
75966,75966,1993,1995,432
75967,75967,1997,2000,721
75968,75968,1993,2002,2204
75971,75971,1993,1998,1290
75972,75972,1993,1995,516
75974,75974,1993,1998,653
75976,75976,1993,2020,7028
75979,75979,1993,1994,185
75985,75985,1993,2020,5202
75986,75986,1993,2000,1893
75989,75989,1993,1994,369
75993,75993,1993,2007,3712
75998,75998,1993,2008,3673
76000,76000,1993,2009,4276
76001,76001,1993,1996,765
76003,76003,1993,1997,1042
76005,76005,1993,1995,345
76008,76008,1993,2009,4209
76011,76011,1993,1998,1321
76013,76013,1993,2012,3585
76015,76015,1993,1993,152
76016,76016,1993,2000,1599
76017,76017,1993,1997,1221
76018,76018,1993,1994,385
76020,76020,1993,2015,5501
76021,76021,1993,1993,74
76022,76022,1993,2000,1871
76023,76023,1993,2009,4270
76024,76024,1993,1995,606
76025,76025,1993,2000,1786
76026,76026,1993,1994,377
76027,76027,1993,1998,1347
76030,76030,1993,1993,11
76034,76034,1993,1994,245
76035,76035,1993,1994,349
76037,76037,1993,2011,4230
76038,76038,1993,2020,3200
76039,76039,1993,1993,43
76040,76040,1993,2000,364
76041,76041,1993,2000,1990
76044,76044,1993,1993,205
76045,76045,1993,2000,1618
76047,76047,1993,1995,431
76048,76048,1993,1995,530
76050,76050,1993,2002,1845
76052,76052,1993,2020,6240
76055,76055,1993,2001,1677
76060,76060,1993,2011,4039
76061,76061,1993,1994,37
76062,76062,1993,1994,355
76063,76063,1993,1999,1654
76066,76066,1993,1994,279
76070,76070,1993,1997,1198
76072,76072,1993,1995,626
76074,76074,1993,1996,962
76075,76075,1993,1999,1734
76076,76076,1993,2020,7047
76077,76077,1993,1993,13
76078,76078,1993,1998,1117
76079,76079,1993,2001,2040
76080,76080,1993,1999,1679
76081,76081,1993,2020,7048
76082,76082,1993,2020,7051
76083,76083,1993,2020,7042
76084,76084,1993,1998,1499
76085,76085,1993,2007,3567
76086,76086,1993,1999,1681
76087,76087,1993,2009,4082
76088,76088,1993,2009,4236
76089,76089,1993,2003,2525
76090,76090,1993,2008,3794
76091,76091,1993,2012,4828
76094,76094,1993,1995,692
76095,76095,1993,2020,7048
76096,76096,1993,2000,1783
76097,76097,1993,1995,710
76098,76098,1993,1999,1669
76099,76099,1993,2012,4767
76100,76100,1996,2015,4859
76101,76101,1993,2005,3068
76102,76102,1993,1994,251
76104,76104,1993,1998,1426
76105,76105,1993,1997,1169
76106,76106,1993,1999,1358
76107,76107,1993,2000,1129
76108,76108,1993,1994,359
76109,76109,1993,1993,26
76110,76110,1993,2008,3865
76111,76111,1993,2002,2409
76113,76113,1993,1995,566
76114,76114,1993,1999,1594
76115,76115,1993,1999,1685
76116,76116,1993,1999,1534
76117,76117,1993,2018,5871
76118,76118,1993,2020,7044
76119,76119,1993,2020,7051
76121,76121,1993,2016,5966
76122,76122,1993,2000,1934
76123,76123,1993,2020,7051
76125,76125,1993,2000,1888
76127,76127,1993,2020,7050
76128,76128,1993,2020,7049
76129,76129,1993,2010,4347
76131,76131,1993,1999,1529
76132,76132,1993,1995,625
76133,76133,1993,1999,1740
76134,76134,1993,1997,1226
76135,76135,1993,2020,7051
76136,76136,1993,2020,7051
76138,76138,1993,2017,6112
76139,76139,1993,2015,5563
76140,76140,1993,1994,283
76141,76141,1993,1996,964
76142,76142,1993,1997,1132
76143,76143,1993,1998,1504
76144,76144,1993,2005,3249
76145,76145,1993,2006,3478
76146,76146,1993,1999,1569
76147,76147,1993,2000,1828
76148,76148,1993,2015,5661
76149,76149,1993,2015,5559
76150,76150,1993,1998,1342
76152,76152,1993,1998,1507
76156,76156,1993,2001,2197
76157,76157,1993,1994,286
76158,76158,1993,1999,1600
76159,76159,1993,2000,1187
76162,76162,1993,1996,926
76164,76164,1993,1993,20
76165,76165,1993,2005,3204
76166,76166,1993,2005,3250
76167,76167,1993,1994,249
76168,76168,1993,1995,629
76169,76169,1993,1999,1562
76170,76170,1993,1997,1095
76171,76171,1993,2006,3497
76172,76172,1993,1995,406
76173,76173,1993,1997,1024
76174,76174,1993,1996,807
76175,76175,1993,1994,383
76176,76176,1993,1994,411
76177,76177,1993,2004,2797
76178,76178,1993,1997,1198
76179,76179,1993,1993,215
76181,76181,1993,2004,2883
76182,76182,1993,2014,5360
76183,76183,1993,1995,509
76184,76184,1993,2013,4421
76185,76185,1993,2020,7037
76186,76186,1993,1994,429
76188,76188,1993,1996,856
76189,76189,1993,1996,812
76190,76190,1993,1995,544
76191,76191,1993,1999,1581
76192,76192,1993,1993,146
76194,76194,1993,2004,2784
76195,76195,1993,2013,5082
76196,76196,1993,1997,371
76197,76197,1993,2004,2514
76198,76198,1993,1996,604
76199,76199,1993,1999,1645
76200,76200,1993,1999,974
76201,76201,1993,2020,7049
76202,76202,1993,2015,4863
76204,76204,1993,1993,14
76205,76205,1993,1999,1578
76206,76206,1993,1995,667
76207,76207,1993,2017,6086
76208,76208,1993,2000,1693
76209,76209,1996,2009,3234
76210,76210,1993,2000,1805
76211,76211,1993,1993,94
76212,76212,1993,1996,776
76213,76213,1993,1994,435
76214,76214,1993,2007,3602
76215,76215,1993,2020,6919
76217,76217,1993,2015,5541
76218,76218,1993,2011,4569
76219,76219,1993,2012,4827
76220,76220,1993,2016,5966
76221,76221,1993,2020,7050
76222,76222,1993,2003,2562
76223,76223,1993,2012,4869
76224,76224,1993,2020,7037
76226,76226,1993,2020,7051
76227,76227,1993,1993,224
76228,76228,1993,2008,3610
76229,76229,1993,1993,90
76230,76230,1993,2020,7049
76231,76231,1993,2002,2323
76232,76232,1993,1999,1388
76234,76234,1993,2013,5270
76235,76235,1993,1994,370
76236,76236,1993,2001,2102
76238,76238,1993,2004,2863
76239,76239,1993,2004,2895
76240,76240,1993,2010,4361
76242,76242,1993,2009,4062
76243,76243,1993,2007,3719
76244,76244,1993,2018,6361
76245,76245,1993,1995,524
76246,76246,1993,2018,6372
76247,76247,1993,1999,1459
76248,76248,1993,1997,1072
76249,76249,1993,1998,672
76250,76250,1993,1994,227
76251,76251,1993,2001,2059
76252,76252,1993,2006,2046
76253,76253,1993,1995,648
76254,76254,1993,2007,1363
76255,76255,1993,1996,765
76256,76256,1993,1995,616
76257,76257,1993,2000,1891
76258,76258,1993,1996,842
76259,76259,1993,2005,3093
76261,76261,1993,2020,6939
76262,76262,1993,1994,196
76263,76263,1993,1998,1369
76264,76264,1993,2004,2490
76265,76265,1993,2008,3981
76266,76266,1993,2020,6757
76267,76267,1993,2001,2096
76268,76268,1993,2003,2589
76270,76270,1993,1997,1028
76271,76271,1993,1997,1151
76272,76272,1993,2006,3292
76273,76273,1993,2020,6984
76274,76274,1993,2020,6897
76275,76275,1993,1995,680
76276,76276,1993,2007,2142
76278,76278,1993,1997,1019
76279,76279,1993,2020,7034
76280,76280,1993,1994,243
76281,76281,1993,2000,1854
76282,76282,1993,2020,7039
76283,76283,1993,1995,668
76286,76286,1993,1999,1398
76289,76289,1993,1999,1493
76290,76290,1993,2003,2643
76291,76291,1993,1998,1418
76294,76294,1993,1997,557
76295,76295,1993,2001,2115
76298,76298,1993,2001,1716
76299,76299,1993,2005,2490
76300,76300,1993,1995,630
76301,76301,1993,1995,126
76302,76302,1993,2005,2864
76303,76303,1993,1994,332
76306,76306,1993,2004,2993
76308,76308,1993,2005,2000
76309,76309,1993,1998,1461
76310,76310,1993,2012,3998
76312,76312,1993,1994,149
76314,76314,1993,2005,2736
76317,76317,1993,2006,3518
76318,76318,1993,1999,1472
76321,76321,1993,1997,368
76322,76322,1993,2008,4001
76323,76323,1993,1996,420
76326,76326,1993,1993,26
76329,76329,1993,1995,690
76330,76330,1993,2019,4703
76331,76331,1993,2013,4887
76332,76332,1993,1996,809
76333,76333,1993,1994,337
76335,76335,1993,1995,560
76336,76336,1993,2009,4179
76337,76337,1993,1994,342
76338,76338,1993,1994,57
76339,76339,1993,1995,128
76340,76340,1993,2005,3010
76342,76342,1993,1998,1456
76344,76344,1993,1994,174
76345,76345,1993,1996,635
76349,76349,1993,1993,26
76351,76351,1993,1993,134
76353,76353,1993,1994,354
76354,76354,1993,2002,2262
76355,76355,1993,2013,2251
76359,76359,1993,2013,2779
76360,76360,1993,2020,6150
76361,76361,1993,2001,1480
76362,76362,1993,2000,1967
76363,76363,1993,2001,1505
76366,76366,1993,2006,2950
76367,76367,1993,2010,4429
76368,76368,1993,1998,1310
76369,76369,1993,1997,1192
76370,76370,1993,1998,767
76371,76371,1993,2009,4207
76372,76372,1993,2011,4162
76373,76373,1993,1994,377
76374,76374,1993,2009,4082
76376,76376,1993,1993,165
76377,76377,1993,1994,353
76378,76378,1993,1993,32
76380,76380,1993,1996,271
76382,76382,1993,1996,281
76383,76383,1993,2015,5408
76384,76384,1993,1994,332
76385,76385,1993,2006,3380
76386,76386,1993,1994,309
76387,76387,1993,1995,587
76390,76390,2007,2010,635
76391,76391,1993,2012,5020
76392,76392,1993,2020,7041
76393,76393,1993,1994,360
76397,76397,1993,1995,669
76398,76398,1993,2020,3086
76400,76400,1993,2002,2033
76402,76402,1993,2001,1690
76403,76403,1993,1999,1518
76404,76404,1993,1995,662
76405,76405,1993,2004,2301
76407,76407,1993,1999,1663
76408,76408,1993,2000,1712
76409,76409,1993,2000,1066
76410,76410,1993,2000,1886
76413,76413,1993,1994,321
76415,76415,1993,2016,4182
76416,76416,1993,1995,520
76417,76417,1993,1999,1183
76420,76420,1993,1999,1467
76421,76421,1993,2006,835
76422,76422,1993,2001,1463
76424,76424,1993,2000,1040
76425,76425,1993,2000,1003
76427,76427,1993,1994,328
76428,76428,1993,2007,3487
76429,76429,1993,1993,168
76430,76430,1993,2000,1915
76431,76431,1993,1995,194
76432,76432,1993,1995,591
76433,76433,1993,1994,298
76435,76435,1993,2012,3096
76437,76437,1993,1994,273
76438,76438,1993,1995,389
76439,76439,1993,1993,169
76441,76441,1993,1997,434
76442,76442,1993,1995,645
76443,76443,1993,2005,2709
76445,76445,1993,2005,1479
76446,76446,1993,1993,31
76447,76447,1993,1998,1078
76448,76448,1993,2005,3130
76450,76450,1993,1998,1327
76453,76453,1993,1997,1256
76454,76454,1993,2001,1285
76456,76456,1993,2001,2115
76457,76457,1993,2002,2435
76458,76458,1993,1999,1501
76459,76459,1993,1997,892
76460,76460,1993,1995,645
76461,76461,1993,2020,4930
76462,76462,1993,2001,1766
76463,76463,1993,1995,126
76465,76465,2006,2010,982
76471,76471,1993,1999,1074
76472,76472,1993,1998,1358
76474,76474,1993,1998,1471
76475,76475,1993,1998,1378
76476,76476,1993,1999,1579
76477,76477,1993,2018,6396
76478,76478,1993,2020,7048
76480,76480,1993,1996,828
76481,76481,1993,2000,1683
76482,76482,1993,1996,1000
76483,76483,1993,1998,584
76489,76489,1993,2013,4966
76490,76490,1993,1994,78
76491,76491,1993,1994,264
76492,76492,1993,1999,1563
76493,76493,1993,2011,4562
76494,76494,1993,2014,5388
76496,76496,1993,2013,5081
76497,76497,1993,2001,2126
76498,76498,1993,1998,1274
76499,76499,1993,1994,268
76500,76500,1993,1996,784
76501,76501,1993,2004,2254
76502,76502,1993,2001,760
76503,76503,1993,1993,182
76504,76504,1993,2020,6674
76505,76505,1993,2001,2090
76506,76506,1993,1996,857
76507,76507,1993,2009,4128
76509,76509,1993,2016,5859
76510,76510,1993,2001,2073
76512,76512,1993,2000,2013
76513,76513,1993,2005,3199
76515,76515,1993,2020,6968
76518,76518,1993,1996,926
76519,76519,1993,1993,179
76520,76520,1993,2001,2090
76523,76523,1993,1996,269
76526,76526,1993,2003,2385
76529,76529,1993,2020,6773
76531,76531,1993,1993,5
76532,76532,1993,2015,5202
76535,76535,1993,1997,1076
76538,76538,1993,1995,721
76539,76539,1993,1993,74
76542,76542,1993,2002,2324
76543,76543,1993,2000,1914
76544,76544,1993,2020,6379
76545,76545,1993,1994,409
76546,76546,1993,1995,632
76547,76547,1993,1998,1491
76548,76548,1993,2002,2386
76549,76549,1993,2000,1791
76550,76550,1993,1993,17
76551,76551,1993,1993,7
76552,76552,1993,1996,803
76553,76553,1993,2014,4991
76555,76555,1993,1993,192
76556,76556,1993,1998,891
76557,76557,1993,2005,3275
76558,76558,1993,2020,7051
76561,76561,1993,1998,1382
76563,76563,1993,1999,1616
76564,76564,1993,2000,1871
76565,76565,1993,2014,5304
76566,76566,1993,1998,1302
76568,76568,1993,2018,6523
76569,76569,1993,1998,1480
76570,76570,1993,2009,4230
76571,76571,1993,2014,5502
76572,76572,1993,2020,7048
76573,76573,1993,2020,7049
76574,76574,1993,1997,998
76576,76576,1993,1995,578
76577,76577,1993,2008,998
76578,76578,1993,1996,888
76579,76579,1993,1993,217
76580,76580,1993,1997,906
76581,76581,1993,1997,1105
76582,76582,1993,2020,6878
76584,76584,1993,2016,5855
76585,76585,1993,1994,368
76586,76586,1993,2020,6882
76587,76587,1993,2003,2456
76588,76588,1993,1994,490
76589,76589,1993,1994,317
76590,76590,1993,1993,19
76591,76591,1993,2020,7051
76592,76592,1993,2020,5523
76593,76593,1993,1997,1134
76594,76594,1993,2001,2005
76595,76595,1993,2016,5966
76596,76596,1993,1996,849
76597,76597,1993,2000,2006
76598,76598,1993,2006,3440
76599,76599,1993,1994,426
76600,76600,1993,1996,782
76601,76601,1993,1996,851
76602,76602,1993,2020,7018
76603,76603,1993,1996,888
76605,76605,1993,2020,7051
76606,76606,1993,1998,1501
76607,76607,1993,1997,1188
76608,76608,1993,1995,595
76609,76609,1993,2001,2040
76610,76610,1993,1994,337
76611,76611,1993,1995,693
76613,76613,1993,2020,7051
76614,76614,1993,2020,7050
76615,76615,1993,1997,1160
76616,76616,1993,2007,3689
76617,76617,1993,1996,917
76618,76618,1993,1996,943
76619,76619,1993,2013,5122
76620,76620,1993,1999,1638
76621,76621,1993,1997,1087
76622,76622,1993,2010,3849
76623,76623,1993,2006,3220
76624,76624,1993,2016,5796
76625,76625,1993,2011,4729
76626,76626,1993,1999,1761
76627,76627,1993,2004,2925
76628,76628,1993,1994,451
76629,76629,1993,1996,749
76630,76630,1993,1996,882
76632,76632,1993,1998,1109
76633,76633,1993,1995,704
76634,76634,1993,1997,1026
76635,76635,1993,1996,1010
76636,76636,1993,2012,4804
76637,76637,1993,1996,931
76638,76638,1993,2014,5355
76639,76639,1993,2019,6716
76640,76640,1993,1996,795
76641,76641,1993,2014,5396
76642,76642,1993,2013,5081
76644,76644,1993,2020,7051
76645,76645,1993,1996,881
76646,76646,1993,1994,271
76649,76649,1993,1995,548
76651,76651,1993,1999,1675
76652,76652,1993,1995,729
76653,76653,1993,2008,3985
76654,76654,1993,1995,702
76655,76655,1993,2020,7050
76656,76656,1993,2007,3638
76657,76657,1993,1998,1282
76658,76658,1993,1995,308
76660,76660,1993,1999,1532
76661,76661,1993,2020,7047
76662,76662,1993,2000,1779
76664,76664,1993,2001,2206
76665,76665,1993,1995,612
76666,76666,1993,1998,1314
76667,76667,1993,1997,1147
76668,76668,1993,1996,929
76669,76669,1993,1994,391
76670,76670,1993,2006,3091
76671,76671,1993,2015,5701
76672,76672,1993,2020,4071
76673,76673,1993,2011,4634
76674,76674,1993,2000,1937
76675,76675,1993,2016,5859
76676,76676,1993,2003,2559
76677,76677,1993,2002,2327
76678,76678,1993,1996,951
76679,76679,1993,1994,420
76680,76680,1993,1995,568
76681,76681,1993,1998,1029
76683,76683,1993,1999,1761
76684,76684,1993,2020,6922
76685,76685,1993,1995,618
76686,76686,1993,2020,6784
76687,76687,1993,2004,2525
76688,76688,1993,1996,989
76689,76689,1993,1993,96
76691,76691,1993,2004,2962
76692,76692,1993,1999,1507
76693,76693,1993,2007,3543
76694,76694,1993,1994,355
76695,76695,1993,2017,6178
76696,76696,1993,1995,690
76697,76697,1993,2016,5845
76698,76698,1993,1998,1462
76699,76699,1993,2009,4032
76700,76700,1993,1995,599
76701,76701,1993,2003,2473
76702,76702,1993,2007,3638
76703,76703,1993,2000,1887
76704,76704,1993,1999,1603
76705,76705,1993,1999,1505
76706,76706,1993,2009,4197
76707,76707,1993,1998,1515
76708,76708,1993,2020,7044
76709,76709,1993,2020,7050
76710,76710,1993,2010,4453
76711,76711,1993,2020,7027
76712,76712,1993,2020,7051
76713,76713,1993,2004,2608
76714,76714,1993,2011,4637
76715,76715,1993,1996,849
76716,76716,1993,2002,2294
76717,76717,1993,2003,2516
76718,76718,1993,1998,1396
76720,76720,1993,2006,3306
76721,76721,1993,2020,6967
76722,76722,1993,2020,7016
76723,76723,1993,1995,655
76724,76724,1993,2002,1961
76725,76725,1993,1993,13
76728,76728,1993,1995,419
76729,76729,1993,1995,576
76730,76730,1993,1997,918
76732,76732,1993,2020,7049
76733,76733,1993,2003,2703
76734,76734,1993,2002,2366
76736,76736,1993,2020,7045
76737,76737,1993,1998,1393
76738,76738,1993,1998,1466
76739,76739,1993,1999,1714
76740,76740,1993,2003,2521
76741,76741,1993,1997,1014
76742,76742,1993,1994,494
76743,76743,1993,1999,1120
76744,76744,1993,2020,7046
76745,76745,1993,2004,2953
76746,76746,1993,1999,1637
76747,76747,1993,2000,1759
76748,76748,1993,1994,364
76749,76749,1993,1996,995
76750,76750,1993,2020,6902
76752,76752,1993,2020,7050
76753,76753,1993,1995,660
76754,76754,1993,1998,1429
76755,76755,1993,2003,2498
76756,76756,1993,1999,1481
76757,76757,1993,2010,4497
76758,76758,1993,2002,2329
76759,76759,1993,1998,1333
76760,76760,1993,2012,4916
76761,76761,1993,1995,668
76762,76762,1993,1999,1597
76763,76763,1993,1998,1414
76764,76764,1993,2007,3622
76765,76765,1993,1999,1714
76766,76766,1993,1993,231
76767,76767,1993,1997,1070
76768,76768,1993,2000,1906
76769,76769,1993,2007,3511
76771,76771,1993,1995,471
76772,76772,1993,2001,1871
76773,76773,1993,1998,1346
76774,76774,1993,2003,2661
76775,76775,1993,1996,425
76776,76776,1993,2000,2008
76777,76777,1993,1994,373
76779,76779,1993,2004,2915
76780,76780,1993,2003,2593
76781,76781,1993,1998,1503
76782,76782,1993,1997,953
76783,76783,1993,1995,590
76784,76784,1993,1994,460
76785,76785,1993,2003,2452
76787,76787,1993,1995,649
76788,76788,1993,2020,7035
76789,76789,1993,2004,2970
76790,76790,1993,1999,1458
76791,76791,1993,2003,2271
76792,76792,1993,2010,4426
76793,76793,1993,2003,2622
76795,76795,1993,2020,7050
76796,76796,1993,2008,3983
76797,76797,1993,2004,2888
76798,76798,1993,2020,6992
76799,76799,1993,2002,2322
76801,76801,1993,1999,1182
76802,76802,1993,1999,1282
76803,76803,1993,2000,1850
76804,76804,1993,2020,7051
76805,76805,1993,1997,1137
76806,76806,1993,1994,450
76807,76807,1993,2005,2203
76808,76808,1993,1993,148
76809,76809,1993,1999,1543
76816,76816,1993,2002,2197
76818,76818,1993,2016,5859
76819,76819,1993,1998,1507
76820,76820,1993,2006,3513
76821,76821,1993,1997,1109
76822,76822,1993,1995,498
76824,76824,1993,1995,609
76825,76825,1993,1996,502
76826,76826,1993,1997,1111
76827,76827,1993,1998,992
76828,76828,1993,1993,210
76829,76829,1993,1998,1384
76830,76830,1993,2005,2834
76832,76832,1993,2000,1783
76833,76833,1993,1997,1023
76834,76834,1993,1997,1107
76835,76835,1993,1994,472
76836,76836,1993,1994,437
76837,76837,1993,2020,7051
76838,76838,1993,2020,7032
76839,76839,1993,2020,6806
76840,76840,1993,1999,1310
76841,76841,1993,2020,7042
76842,76842,1993,2003,2730
76843,76843,1993,2012,4814
76844,76844,1993,1999,1074
76845,76845,1993,2009,4230
76846,76846,1993,2009,4006
76847,76847,1993,2017,6231
76848,76848,1993,1998,1468
76849,76849,1993,1995,497
76851,76851,1993,1995,691
76852,76852,1993,1996,582
76854,76854,1993,1994,308
76855,76855,1993,1998,1275
76856,76856,1993,2020,7030
76858,76858,1993,2020,6873
76859,76859,1993,1998,1365
76860,76860,1993,2002,2352
76861,76861,1993,1993,1
76862,76862,1993,1998,1146
76863,76863,1993,2002,2292
76865,76865,1993,1993,58
76867,76867,1993,1994,184
76868,76868,1993,2020,7029
76869,76869,1993,2020,4821
76871,76871,1993,1997,745
76872,76872,1993,1994,279
76873,76873,1993,2001,1655
76875,76875,1993,1997,1192
76876,76876,1993,1994,146
76877,76877,1993,2000,1238
76878,76878,1993,1994,343
76879,76879,1993,2015,5498
76880,76880,1993,2006,3283
76881,76881,1993,1995,546
76882,76882,1993,1996,919
76883,76883,1993,1999,1270
76884,76884,1993,1993,107
76885,76885,1993,1995,507
76887,76887,1993,2008,4009
76888,76888,1993,2020,6529
76889,76889,1993,2001,2064
76890,76890,1993,1997,1015
76891,76891,1993,1995,435
76892,76892,1993,2020,6743
76893,76893,1993,1998,1417
76895,76895,1993,1993,143
76896,76896,1993,1995,706
76897,76897,1993,1994,376
76898,76898,2006,2006,166
76899,76899,1993,1999,1547
76900,76900,1993,2001,2194
76901,76901,1993,1994,392
76902,76902,1993,1994,390
76904,76904,1993,2009,3375
76905,76905,1993,1996,327
76906,76906,1993,1998,1127
76907,76907,1993,1995,353
76908,76908,1993,2020,4248
76909,76909,1993,1997,1007
76910,76910,1993,2003,2522
76912,76912,1993,1995,521
76913,76913,1993,1993,10
76914,76914,1993,1998,1409
76915,76915,1993,1998,1497
76916,76916,1993,2000,1772
76917,76917,1993,1995,588
76919,76919,1993,1999,1496
76920,76920,1993,1997,1113
76921,76921,1993,1994,261
76922,76922,1993,1993,6
76923,76923,1993,1994,272
76924,76924,1993,1994,151
76927,76927,1993,2020,5090
76928,76928,2020,2020,42
76930,76930,1993,1993,76
76931,76931,1993,2007,3411
76932,76932,1993,2020,6288
76934,76934,1993,2020,6754
76935,76935,1993,1994,354
76936,76936,1993,1993,25
76937,76937,1993,2005,2495
76938,76938,1993,2003,2605
76939,76939,1993,1998,1112
76940,76940,1993,1999,1529
76941,76941,1993,1994,402
76942,76942,1993,1996,782
76943,76943,1993,2007,3339
76944,76944,1993,1994,382
76945,76945,1993,2012,4479
76946,76946,1993,2020,6064
76947,76947,1993,2002,2317
76948,76948,1993,2020,7017
76949,76949,1993,1995,489
76950,76950,2014,2016,430
76951,76951,1993,2002,1911
76952,76952,1993,1996,760
76955,76955,1993,2000,1775
76957,76957,1993,1993,118
76958,76958,1993,2017,2922
76959,76959,1993,2000,1029
76960,76960,1993,2012,2832
76961,76961,1993,2020,7047
76962,76962,1993,1998,1275
76963,76963,1993,2020,6998
76964,76964,1993,1999,1502
76965,76965,1993,1993,3
76966,76966,1993,2009,2750
76967,76967,1993,1997,1179
76968,76968,1993,1998,1061
76969,76969,1993,2002,1846
76970,76970,1993,1996,721
76971,76971,1993,1994,426
76972,76972,1993,1999,1657
76973,76973,1993,1998,556
76974,76974,1993,1994,61
76975,76975,1993,2004,2984
76976,76976,1993,1998,1001
76977,76977,1993,2001,1930
76978,76978,1993,2017,5969
76979,76979,1993,2001,2092
76980,76980,1993,2013,5010
76981,76981,1993,1997,1097
76982,76982,1993,1996,498
76983,76983,1993,1994,388
76984,76984,1993,1993,71
76985,76985,1993,1994,78
76986,76986,1993,1997,1076
76987,76987,1993,1995,710
76988,76988,1993,2002,1865
76990,76990,1993,2010,4395
76991,76991,1993,1993,174
76993,76993,1993,1998,1224
76994,76994,1993,1996,910
76995,76995,1993,2003,2639
76996,76996,1993,1993,165
76998,76998,1993,2000,1662
76999,76999,1993,2012,5031
77000,77000,1993,2003,2509
77001,77001,1993,1994,496
77002,77002,1993,1997,1181
77004,77004,1993,2014,5187
77006,77006,1993,2009,3530
77007,77007,1993,2020,7050
77008,77008,1993,1998,1247
77010,77010,1993,2008,3945
77011,77011,1993,2014,5359
77012,77012,1993,2020,4937
77013,77013,1993,1994,88
77015,77015,1993,2005,3240
77016,77016,1993,1996,853
77018,77018,1993,2008,4002
77019,77019,1993,1995,486
77020,77020,1993,1999,1539
77021,77021,1993,2000,1728
77022,77022,1993,1997,1045
77023,77023,1993,1994,402
77024,77024,1993,1998,1292
77025,77025,1993,2000,1908
77026,77026,1993,2006,3292
77027,77027,1993,1997,1040
77028,77028,1993,1998,1515
77029,77029,1993,2002,2010
77030,77030,1993,1998,1423
77032,77032,1993,2007,3541
77034,77034,1993,1996,552
77035,77035,1993,1998,1437
77036,77036,1993,1995,563
77037,77037,1993,2020,6668
77038,77038,1993,2000,1902
77039,77039,1993,2003,2637
77040,77040,1993,2003,2431
77041,77041,1993,1997,611
77042,77042,1993,2007,3623
77043,77043,1993,2014,5532
77044,77044,1993,1994,460
77045,77045,1993,2013,5281
77046,77046,1993,1996,964
77047,77047,1993,1997,1255
77048,77048,1993,1995,596
77049,77049,1993,1997,1123
77052,77052,1993,2004,2989
77053,77053,1993,2011,4632
77055,77055,1993,1998,1253
77056,77056,1993,2000,1945
77057,77057,1993,2020,7051
77058,77058,1993,2000,1931
77059,77059,1993,2001,2256
77061,77061,1993,1998,1380
77062,77062,1993,1997,1199
77063,77063,1993,2007,3772
77064,77064,1993,2001,2162
77065,77065,1993,2000,1985
77066,77066,1993,2019,6582
77067,77067,1993,2009,4229
77069,77069,1993,2020,7044
77070,77070,1993,1995,509
77071,77071,1993,2020,7029
77072,77072,1993,1995,508
77073,77073,1993,2020,6775
77074,77074,1993,2006,3321
77075,77075,1993,1998,1414
77077,77077,1993,2005,3273
77078,77078,1993,2020,7050
77079,77079,1993,1997,1235
77080,77080,1993,2001,2129
77081,77081,1993,2005,3261
77082,77082,1993,2017,2856
77083,77083,1993,1994,363
77085,77085,1993,1997,1172
77086,77086,1993,2009,3890
77087,77087,1993,2011,4414
77088,77088,1993,2001,2141
77089,77089,1993,1996,882
77090,77090,1993,2020,6811
77091,77091,1993,1998,1465
77092,77092,1993,1996,874
